GEOID,scenario_order,scenario,annual_rate,income_threshold,unaffordable_hh,total_hh_weighted,sum_bracket_hh,mhi,pct_unaffordable,mhi_pct_spent,mhi_unaffordable
06029003806,6,FY 30/31,875,35000,141.92775194956977,1879.319198228786,1879.3191982287858,126324,7.552083333333334,0.6926633102181692,FALSE
06029003124,1,Current,247.13,9885.199999999999,48.442324232423644,1731.0000000000146,1731.0000000000143,83628,2.7985167089788123,0.2955110728464151,FALSE
06029003124,2,FY 26/27,475,19000,73.40208041608383,1731.0000000000146,1731.0000000000143,83628,4.2404436982139355,0.5679915817668724,FALSE
06029003124,3,FY 27/28,575,23000,90.40288057611599,1731.0000000000146,1731.0000000000143,83628,5.222581200237738,0.6875687568756876,FALSE
06029003124,4,FY 28/29,675,27000,125.6051210242059,1731.0000000000146,1731.0000000000143,83628,7.256217274650773,0.8071459319845029,FALSE
06029003124,5,FY 29/30,775,31000,188.4048809761968,1731.0000000000146,1731.0000000000143,83628,10.88416412340816,0.9267231070933181,FALSE
06029003124,6,FY 30/31,875,35000,286.0000000000024,1731.0000000000146,1731.0000000000143,83628,16.522241478913923,1.0463002822021332,FALSE
06029002821,1,Current,247.13,9885.199999999999,39.54475447543789,1642.9999999995991,1642.999999999599,86992,2.406862719138621,0.28408359389369137,FALSE
06029002821,2,FY 26/27,475,19000,73.00160032004621,1642.9999999995991,1642.999999999599,86992,4.443189307368474,0.5460272208938753,FALSE
06029002821,3,FY 27/28,575,23000,104.40588117620976,1642.9999999995991,1642.999999999599,86992,6.354588020464713,0.6609803200294281,FALSE
06029002821,4,FY 28/29,675,27000,136.80256051206902,1642.9999999995991,1642.999999999599,86992,8.32638834522839,0.7759334191649807,FALSE
06029002821,5,FY 29/30,775,31000,158.40048009598053,1642.9999999995991,1642.999999999599,86992,9.640930011930566,0.8908865183005333,FALSE
06029002821,6,FY 30/31,875,35000,167.999999999959,1642.9999999995991,1642.999999999599,86992,10.225197808886184,1.0058396174360862,FALSE
06029001001,1,Current,247.13,9885.199999999999,7.04673888629154,272.57927705070864,272.57927705070864,93044,2.58520712305676,0.2656055199690469,FALSE
06029001001,2,FY 26/27,475,19000,14.011312480786057,272.57927705070864,272.57927705070864,93044,5.140270614988642,0.5105111560122093,FALSE
06029001001,3,FY 27/28,575,23000,24.875609768288612,272.57927705070864,272.57927705070864,93044,9.126009151334324,0.617987188856885,FALSE
06029001001,4,FY 28/29,675,27000,36.57442708321986,272.57927705070864,272.57927705070864,93044,13.417904500647648,0.7254632217015605,FALSE
06029001001,5,FY 29/30,775,31000,48.22432273272417,272.57927705070864,272.57927705070864,93044,17.691852166646136,0.8329392545462363,FALSE
