GEOID,NAME,overlap_frac,total_hh,hh_count,hh_count_weighted,total_hh_weighted,bracket_order,lower_bound,upper_bound,mhi,mhi_moe
06029003203,Census Tract 32.03; Kern County; California,1.000000000000013,766,15,15.000000000000197,766.00000000001,10,50000,59999,109167,13545
06029003203,Census Tract 32.03; Kern County; California,1.000000000000013,766,11,11.000000000000144,766.00000000001,11,60000,74999,109167,13545
06029003203,Census Tract 32.03; Kern County; California,1.000000000000013,766,97,97.00000000000126,766.00000000001,12,75000,99999,109167,13545
06029003203,Census Tract 32.03; Kern County; California,1.000000000000013,766,170,170.00000000000222,766.00000000001,13,100000,124999,109167,13545
06029003203,Census Tract 32.03; Kern County; California,1.000000000000013,766,64,64.00000000000084,766.00000000001,14,125000,149999,109167,13545
06029003203,Census Tract 32.03; Kern County; California,1.000000000000013,766,109,109.00000000000142,766.00000000001,15,150000,199999,109167,13545
06029003203,Census Tract 32.03; Kern County; California,1.000000000000013,766,132,132.00000000000173,766.00000000001,16,200000,NA,109167,13545
06029001202,Census Tract 12.02; Kern County; California,0.42784948357149954,1769,258,110.38516676144688,756.8657364379827,1,0,9999,35182,5959
06029001202,Census Tract 12.02; Kern County; California,0.42784948357149954,1769,201,85.99774619787141,756.8657364379827,2,10000,14999,35182,5959
06029001202,Census Tract 12.02; Kern County; California,0.42784948357149954,1769,122,52.197636995722945,756.8657364379827,3,15000,19999,35182,5959
06029001202,Census Tract 12.02; Kern County; California,0.42784948357149954,1769,89,38.07860403786346,756.8657364379827,4,20000,24999,35182,5959
06029001202,Census Tract 12.02; Kern County; California,0.42784948357149954,1769,87,37.22290507072046,756.8657364379827,5,25000,29999,35182,5959
06029001202,Census Tract 12.02; Kern County; California,0.42784948357149954,1769,116,49.63054009429395,756.8657364379827,6,30000,34999,35182,5959
06029001202,Census Tract 12.02; Kern County; California,0.42784948357149954,1769,158,67.60021840429692,756.8657364379827,7,35000,39999,35182,5959
06029001202,Census Tract 12.02; Kern County; California,0.42784948357149954,1769,52,22.248173145717978,756.8657364379827,8,40000,44999,35182,5959
06029001202,Census Tract 12.02; Kern County; California,0.42784948357149954,1769,176,75.30150910858391,756.8657364379827,9,45000,49999,35182,5959
06029001202,Census Tract 12.02; Kern County; California,0.42784948357149954,1769,77,32.94441023500546,756.8657364379827,10,50000,59999,35182,5959
06029001202,Census Tract 12.02; Kern County; California,0.42784948357149954,1769,182,77.86860601001291,756.8657364379827,11,60000,74999,35182,5959
06029001202,Census Tract 12.02; Kern County; California,0.42784948357149954,1769,173,74.01796065786942,756.8657364379827,12,75000,99999,35182,5959
06029001202,Census Tract 12.02; Kern County; California,0.42784948357149954,1769,53,22.676022629289477,756.8657364379827,13,100000,124999,35182,5959
06029001202,Census Tract 12.02; Kern County; California,0.42784948357149954,1769,11,4.706344319286495,756.8657364379827,14,125000,149999,35182,5959
06029001202,Census Tract 12.02; Kern County; California,0.42784948357149954,1769,14,5.989892770000994,756.8657364379827,15,150000,199999,35182,5959
06029001202,Census Tract 12.02; Kern County; California,0.42784948357149954,1769,0,0,756.8657364379827,16,200000,NA,35182,5959
06029002402,Census Tract 24.02; Kern County; California,0.12323699468066414,1216,76,9.366011595730475,149.8561855316876,1,0,9999,71575,7743
06029002402,Census Tract 24.02; Kern County; California,0.12323699468066414,1216,41,5.05271678190723,149.8561855316876,2,10000,14999,71575,7743
06029002402,Census Tract 24.02; Kern County; California,0.12323699468066414,1216,21,2.587976888293947,149.8561855316876,3,15000,19999,71575,7743
06029002402,Census Tract 24.02; Kern County; California,0.12323699468066414,1216,8,0.9858959574453131,149.8561855316876,4,20000,24999,71575,7743
06029002402,Census Tract 24.02; Kern County; California,0.12323699468066414,1216,72,8.873063617007817,149.8561855316876,5,25000,29999,71575,7743
06029002402,Census Tract 24.02; Kern County; California,0.12323699468066414,1216,10,1.2323699468066414,149.8561855316876,6,30000,34999,71575,7743
06029002402,Census Tract 24.02; Kern County; California,0.12323699468066414,1216,17,2.0950289095712904,149.8561855316876,7,35000,39999,71575,7743
06029002402,Census Tract 24.02; Kern County; California,0.12323699468066414,1216,10,1.2323699468066414,149.8561855316876,8,40000,44999,71575,7743
06029002402,Census Tract 24.02; Kern County; California,0.12323699468066414,1216,50,6.161849734033207,149.8561855316876,9,45000,49999,71575,7743
06029002402,Census Tract 24.02; Kern County; California,0.12323699468066414,1216,0,0,149.8561855316876,10,50000,59999,71575,7743
06029002402,Census Tract 24.02; Kern County; California,0.12323699468066414,1216,399,49.171560877584994,149.8561855316876,11,60000,74999,71575,7743
06029002402,Census Tract 24.02; Kern County; California,0.12323699468066414,1216,239,29.45364172867873,149.8561855316876,12,75000,99999,71575,7743
06029002402,Census Tract 24.02; Kern County; California,0.12323699468066414,1216,194,23.907976968048843,149.8561855316876,13,100000,124999,71575,7743
06029002402,Census Tract 24.02; Kern County; California,0.12323699468066414,1216,0,0,149.8561855316876,14,125000,149999,71575,7743
06029002402,Census Tract 24.02; Kern County; California,0.12323699468066414,1216,66,8.133641648923833,149.8561855316876,15,150000,199999,71575,7743
06029002402,Census Tract 24.02; Kern County; California,0.12323699468066414,1216,13,1.602080930848634,149.8561855316876,16,200000,NA,71575,7743
06029003125,Census Tract 31.25; Kern County; California,0.9662237473364811,910,41,39.615173640795724,879.2636100761978,1,0,9999,73235,30182
06029003125,Census Tract 31.25; Kern County; California,0.9662237473364811,910,13,12.560908715374254,879.2636100761978,2,10000,14999,73235,30182
06029003125,Census Tract 31.25; Kern County; California,0.9662237473364811,910,48,46.378739872151094,879.2636100761978,3,15000,19999,73235,30182
06029003125,Census Tract 31.25; Kern County; California,0.9662237473364811,910,9,8.69601372602833,879.2636100761978,4,20000,24999,73235,30182
06029003125,Census Tract 31.25; Kern County; California,0.9662237473364811,910,19,18.35825119939314,879.2636100761978,5,25000,29999,73235,30182
06029003125,Census Tract 31.25; Kern County; California,0.9662237473364811,910,65,62.80454357687127,879.2636100761978,6,30000,34999,73235,30182
06029003125,Census Tract 31.25; Kern County; California,0.9662237473364811,910,59,57.007201092852384,879.2636100761978,7,35000,39999,73235,30182
06029003125,Census Tract 31.25; Kern County; California,0.9662237473364811,910,26,25.121817430748507,879.2636100761978,8,40000,44999,73235,30182
06029003125,Census Tract 31.25; Kern County; California,0.9662237473364811,910,7,6.763566231355368,879.2636100761978,9,45000,49999,73235,30182
06029003125,Census Tract 31.25; Kern County; California,0.9662237473364811,910,144,139.13621961645327,879.2636100761978,10,50000,59999,73235,30182
06029003125,Census Tract 31.25; Kern County; California,0.9662237473364811,910,60,57.97342484018886,879.2636100761978,11,60000,74999,73235,30182
06029003125,Census Tract 31.25; Kern County; California,0.9662237473364811,910,191,184.54873574126788,879.2636100761978,12,75000,99999,73235,30182
06029003125,Census Tract 31.25; Kern County; California,0.9662237473364811,910,103,99.52104597565756,879.2636100761978,13,100000,124999,73235,30182
06029003125,Census Tract 31.25; Kern County; California,0.9662237473364811,910,62,59.905872334861826,879.2636100761978,14,125000,149999,73235,30182
06029003125,Census Tract 31.25; Kern County; California,0.9662237473364811,910,15,14.493356210047216,879.2636100761978,15,150000,199999,73235,30182
06029003125,Census Tract 31.25; Kern County; California,0.9662237473364811,910,48,46.378739872151094,879.2636100761978,16,200000,NA,73235,30182
06029002702,Census Tract 27.02; Kern County; California,1.0000000000000933,981,87,87.00000000000811,981.0000000000915,1,0,9999,66359,9093
06029002702,Census Tract 27.02; Kern County; California,1.0000000000000933,981,16,16.000000000001492,981.0000000000915,2,10000,14999,66359,9093
06029002702,Census Tract 27.02; Kern County; California,1.0000000000000933,981,35,35.00000000000326,981.0000000000915,3,15000,19999,66359,9093
06029002702,Census Tract 27.02; Kern County; California,1.0000000000000933,981,0,0,981.0000000000915,4,20000,24999,66359,9093
06029002702,Census Tract 27.02; Kern County; California,1.0000000000000933,981,53,53.000000000004945,981.0000000000915,5,25000,29999,66359,9093
06029002702,Census Tract 27.02; Kern County; California,1.0000000000000933,981,32,32.000000000002984,981.0000000000915,6,30000,34999,66359,9093
06029002702,Census Tract 27.02; Kern County; California,1.0000000000000933,981,99,99.00000000000924,981.0000000000915,7,35000,39999,66359,9093
06029002702,Census Tract 27.02; Kern County; California,1.0000000000000933,981,21,21.000000000001958,981.0000000000915,8,40000,44999,66359,9093
06029002702,Census Tract 27.02; Kern County; California,1.0000000000000933,981,25,25.00000000000233,981.0000000000915,9,45000,49999,66359,9093
06029002702,Census Tract 27.02; Kern County; California,1.0000000000000933,981,39,39.00000000000364,981.0000000000915,10,50000,59999,66359,9093
06029002702,Census Tract 27.02; Kern County; California,1.0000000000000933,981,169,169.00000000001577,981.0000000000915,11,60000,74999,66359,9093
06029002702,Census Tract 27.02; Kern County; California,1.0000000000000933,981,147,147.0000000000137,981.0000000000915,12,75000,99999,66359,9093
06029002702,Census Tract 27.02; Kern County; California,1.0000000000000933,981,47,47.000000000004384,981.0000000000915,13,100000,124999,66359,9093
06029002702,Census Tract 27.02; Kern County; California,1.0000000000000933,981,126,126.00000000001175,981.0000000000915,14,125000,149999,66359,9093
06029002702,Census Tract 27.02; Kern County; California,1.0000000000000933,981,42,42.000000000003915,981.0000000000915,15,150000,199999,66359,9093
06029002702,Census Tract 27.02; Kern County; California,1.0000000000000933,981,43,43.00000000000401,981.0000000000915,16,200000,NA,66359,9093
06029001301,Census Tract 13.01; Kern County; California,0.5464504180709239,1432,77,42.07668219146114,782.516998677563,1,0,9999,30733,8413
06029001301,Census Tract 13.01; Kern County; California,0.5464504180709239,1432,160,87.43206689134782,782.516998677563,2,10000,14999,30733,8413
06029001301,Census Tract 13.01; Kern County; California,0.5464504180709239,1432,203,110.92943486839755,782.516998677563,3,15000,19999,30733,8413
06029001301,Census Tract 13.01; Kern County; California,0.5464504180709239,1432,98,53.55214097095054,782.516998677563,4,20000,24999,30733,8413
06029001301,Census Tract 13.01; Kern County; California,0.5464504180709239,1432,161,87.97851730941875,782.516998677563,5,25000,29999,30733,8413
06029001301,Census Tract 13.01; Kern County; California,0.5464504180709239,1432,78,42.623132609532064,782.516998677563,6,30000,34999,30733,8413
06029001301,Census Tract 13.01; Kern County; California,0.5464504180709239,1432,195,106.55783152383016,782.516998677563,7,35000,39999,30733,8413
06029001301,Census Tract 13.01; Kern County; California,0.5464504180709239,1432,44,24.04381839512065,782.516998677563,8,40000,44999,30733,8413
06029001301,Census Tract 13.01; Kern County; California,0.5464504180709239,1432,15,8.196756271063858,782.516998677563,9,45000,49999,30733,8413
06029001301,Census Tract 13.01; Kern County; California,0.5464504180709239,1432,68,37.15862842882282,782.516998677563,10,50000,59999,30733,8413
06029001301,Census Tract 13.01; Kern County; California,0.5464504180709239,1432,132,72.13145518536196,782.516998677563,11,60000,74999,30733,8413
06029001301,Census Tract 13.01; Kern County; California,0.5464504180709239,1432,77,42.07668219146114,782.516998677563,12,75000,99999,30733,8413
06029001301,Census Tract 13.01; Kern County; California,0.5464504180709239,1432,56,30.601223411971738,782.516998677563,13,100000,124999,30733,8413
06029001301,Census Tract 13.01; Kern County; California,0.5464504180709239,1432,68,37.15862842882282,782.516998677563,14,125000,149999,30733,8413
06029001301,Census Tract 13.01; Kern County; California,0.5464504180709239,1432,0,0,782.516998677563,15,150000,199999,30733,8413
06029001301,Census Tract 13.01; Kern County; California,0.5464504180709239,1432,0,0,782.516998677563,16,200000,NA,30733,8413
06029003220,Census Tract 32.20; Kern County; California,0.43394643482091455,1389,0,0,602.7515979662503,1,0,9999,138719,19307
06029003220,Census Tract 32.20; Kern County; California,0.43394643482091455,1389,0,0,602.7515979662503,2,10000,14999,138719,19307
06029003220,Census Tract 32.20; Kern County; California,0.43394643482091455,1389,0,0,602.7515979662503,3,15000,19999,138719,19307
06029003220,Census Tract 32.20; Kern County; California,0.43394643482091455,1389,11,4.7734107830300605,602.7515979662503,4,20000,24999,138719,19307
06029003220,Census Tract 32.20; Kern County; California,0.43394643482091455,1389,0,0,602.7515979662503,5,25000,29999,138719,19307
06029003220,Census Tract 32.20; Kern County; California,0.43394643482091455,1389,0,0,602.7515979662503,6,30000,34999,138719,19307
06029003220,Census Tract 32.20; Kern County; California,0.43394643482091455,1389,77,33.41387548121042,602.7515979662503,7,35000,39999,138719,19307
06029003220,Census Tract 32.20; Kern County; California,0.43394643482091455,1389,117,50.771732874047004,602.7515979662503,8,40000,44999,138719,19307
06029003220,Census Tract 32.20; Kern County; California,0.43394643482091455,1389,21,9.112875131239205,602.7515979662503,9,45000,49999,138719,19307
06029003220,Census Tract 32.20; Kern County; California,0.43394643482091455,1389,57,24.73494678479213,602.7515979662503,10,50000,59999,138719,19307
06029003220,Census Tract 32.20; Kern County; California,0.43394643482091455,1389,53,22.999161045508473,602.7515979662503,11,60000,74999,138719,19307
06029003220,Census Tract 32.20; Kern County; California,0.43394643482091455,1389,175,75.94062609366004,602.7515979662503,12,75000,99999,138719,19307
06029003220,Census Tract 32.20; Kern County; California,0.43394643482091455,1389,103,44.6964827865542,602.7515979662503,13,100000,124999,138719,19307
06029003220,Census Tract 32.20; Kern County; California,0.43394643482091455,1389,243,105.44898366148223,602.7515979662503,14,125000,149999,138719,19307
06029003220,Census Tract 32.20; Kern County; California,0.43394643482091455,1389,266,115.42975166236327,602.7515979662503,15,150000,199999,138719,19307
06029003220,Census Tract 32.20; Kern County; California,0.43394643482091455,1389,266,115.42975166236327,602.7515979662503,16,200000,NA,138719,19307
06029000506,Census Tract 5.06; Kern County; California,1.0000000000000575,1295,43,43.00000000000247,1295.0000000000746,1,0,9999,81286,16362
06029000506,Census Tract 5.06; Kern County; California,1.0000000000000575,1295,56,56.00000000000322,1295.0000000000746,2,10000,14999,81286,16362
06029000506,Census Tract 5.06; Kern County; California,1.0000000000000575,1295,0,0,1295.0000000000746,3,15000,19999,81286,16362
06029000506,Census Tract 5.06; Kern County; California,1.0000000000000575,1295,33,33.0000000000019,1295.0000000000746,4,20000,24999,81286,16362
06029000506,Census Tract 5.06; Kern County; California,1.0000000000000575,1295,51,51.000000000002935,1295.0000000000746,5,25000,29999,81286,16362
06029000506,Census Tract 5.06; Kern County; California,1.0000000000000575,1295,11,11.000000000000632,1295.0000000000746,6,30000,34999,81286,16362
06029000506,Census Tract 5.06; Kern County; California,1.0000000000000575,1295,23,23.00000000000132,1295.0000000000746,7,35000,39999,81286,16362
06029000506,Census Tract 5.06; Kern County; California,1.0000000000000575,1295,16,16.00000000000092,1295.0000000000746,8,40000,44999,81286,16362
06029000506,Census Tract 5.06; Kern County; California,1.0000000000000575,1295,44,44.00000000000253,1295.0000000000746,9,45000,49999,81286,16362
06029000506,Census Tract 5.06; Kern County; California,1.0000000000000575,1295,90,90.00000000000517,1295.0000000000746,10,50000,59999,81286,16362
06029000506,Census Tract 5.06; Kern County; California,1.0000000000000575,1295,245,245.0000000000141,1295.0000000000746,11,60000,74999,81286,16362
06029000506,Census Tract 5.06; Kern County; California,1.0000000000000575,1295,151,151.0000000000087,1295.0000000000746,12,75000,99999,81286,16362
06029000506,Census Tract 5.06; Kern County; California,1.0000000000000575,1295,155,155.00000000000892,1295.0000000000746,13,100000,124999,81286,16362
06029000506,Census Tract 5.06; Kern County; California,1.0000000000000575,1295,46,46.00000000000264,1295.0000000000746,14,125000,149999,81286,16362
06029000506,Census Tract 5.06; Kern County; California,1.0000000000000575,1295,137,137.00000000000787,1295.0000000000746,15,150000,199999,81286,16362
06029000506,Census Tract 5.06; Kern County; California,1.0000000000000575,1295,194,194.00000000001117,1295.0000000000746,16,200000,NA,81286,16362
06029005104,Census Tract 51.04; Kern County; California,0.23615367116087538,1710,36,8.501532161791513,403.8227776850969,1,0,9999,117917,23528
06029005104,Census Tract 51.04; Kern County; California,0.23615367116087538,1710,26,6.139995450182759,403.8227776850969,2,10000,14999,117917,23528
06029005104,Census Tract 51.04; Kern County; California,0.23615367116087538,1710,15,3.542305067413131,403.8227776850969,3,15000,19999,117917,23528
06029005104,Census Tract 51.04; Kern County; California,0.23615367116087538,1710,9,2.125383040447878,403.8227776850969,4,20000,24999,117917,23528
06029005104,Census Tract 51.04; Kern County; California,0.23615367116087538,1710,9,2.125383040447878,403.8227776850969,5,25000,29999,117917,23528
06029005104,Census Tract 51.04; Kern County; California,0.23615367116087538,1710,23,5.431534436700134,403.8227776850969,6,30000,34999,117917,23528
06029005104,Census Tract 51.04; Kern County; California,0.23615367116087538,1710,49,11.571529886882894,403.8227776850969,7,35000,39999,117917,23528
06029005104,Census Tract 51.04; Kern County; California,0.23615367116087538,1710,69,16.294603310100403,403.8227776850969,8,40000,44999,117917,23528
06029005104,Census Tract 51.04; Kern County; California,0.23615367116087538,1710,23,5.431534436700134,403.8227776850969,9,45000,49999,117917,23528
06029005104,Census Tract 51.04; Kern County; California,0.23615367116087538,1710,173,40.854585110831444,403.8227776850969,10,50000,59999,117917,23528
06029005104,Census Tract 51.04; Kern County; California,0.23615367116087538,1710,53,12.516144571526395,403.8227776850969,11,60000,74999,117917,23528
06029005104,Census Tract 51.04; Kern County; California,0.23615367116087538,1710,252,59.51072513254059,403.8227776850969,12,75000,99999,117917,23528
06029005104,Census Tract 51.04; Kern County; California,0.23615367116087538,1710,181,42.743814480118445,403.8227776850969,13,100000,124999,117917,23528
06029005104,Census Tract 51.04; Kern County; California,0.23615367116087538,1710,116,27.393825854661543,403.8227776850969,14,125000,149999,117917,23528
06029005104,Census Tract 51.04; Kern County; California,0.23615367116087538,1710,280,66.12302792504511,403.8227776850969,15,150000,199999,117917,23528
06029005104,Census Tract 51.04; Kern County; California,0.23615367116087538,1710,396,93.51685377970665,403.8227776850969,16,200000,NA,117917,23528
06029002814,Census Tract 28.14; Kern County; California,1.0000000000001235,1575,159,159.00000000001964,1575.0000000001944,1,0,9999,41894,5236
06029002814,Census Tract 28.14; Kern County; California,1.0000000000001235,1575,111,111.0000000000137,1575.0000000001944,2,10000,14999,41894,5236
06029002814,Census Tract 28.14; Kern County; California,1.0000000000001235,1575,143,143.00000000001765,1575.0000000001944,3,15000,19999,41894,5236
06029002814,Census Tract 28.14; Kern County; California,1.0000000000001235,1575,126,126.00000000001556,1575.0000000001944,4,20000,24999,41894,5236
06029002814,Census Tract 28.14; Kern County; California,1.0000000000001235,1575,8,8.000000000000988,1575.0000000001944,5,25000,29999,41894,5236
06029002814,Census Tract 28.14; Kern County; California,1.0000000000001235,1575,90,90.00000000001111,1575.0000000001944,6,30000,34999,41894,5236
06029002814,Census Tract 28.14; Kern County; California,1.0000000000001235,1575,77,77.0000000000095,1575.0000000001944,7,35000,39999,41894,5236
06029002814,Census Tract 28.14; Kern County; California,1.0000000000001235,1575,159,159.00000000001964,1575.0000000001944,8,40000,44999,41894,5236
06029002814,Census Tract 28.14; Kern County; California,1.0000000000001235,1575,34,34.0000000000042,1575.0000000001944,9,45000,49999,41894,5236
06029002814,Census Tract 28.14; Kern County; California,1.0000000000001235,1575,116,116.00000000001432,1575.0000000001944,10,50000,59999,41894,5236
06029002814,Census Tract 28.14; Kern County; California,1.0000000000001235,1575,142,142.00000000001754,1575.0000000001944,11,60000,74999,41894,5236
06029002814,Census Tract 28.14; Kern County; California,1.0000000000001235,1575,94,94.00000000001161,1575.0000000001944,12,75000,99999,41894,5236
06029002814,Census Tract 28.14; Kern County; California,1.0000000000001235,1575,200,200.0000000000247,1575.0000000001944,13,100000,124999,41894,5236
06029002814,Census Tract 28.14; Kern County; California,1.0000000000001235,1575,23,23.00000000000284,1575.0000000001944,14,125000,149999,41894,5236
06029002814,Census Tract 28.14; Kern County; California,1.0000000000001235,1575,71,71.00000000000877,1575.0000000001944,15,150000,199999,41894,5236
06029002814,Census Tract 28.14; Kern County; California,1.0000000000001235,1575,22,22.000000000002714,1575.0000000001944,16,200000,NA,41894,5236
06029003103,Census Tract 31.03; Kern County; California,0.6383053076030895,1188,63,40.213234378994635,758.3067054324703,1,0,9999,48782,8660
06029003103,Census Tract 31.03; Kern County; California,0.6383053076030895,1188,200,127.66106152061789,758.3067054324703,2,10000,14999,48782,8660
06029003103,Census Tract 31.03; Kern County; California,0.6383053076030895,1188,4,2.553221230412358,758.3067054324703,3,15000,19999,48782,8660
06029003103,Census Tract 31.03; Kern County; California,0.6383053076030895,1188,39,24.89390699652049,758.3067054324703,4,20000,24999,48782,8660
06029003103,Census Tract 31.03; Kern County; California,0.6383053076030895,1188,71,45.31967683981935,758.3067054324703,5,25000,29999,48782,8660
06029003103,Census Tract 31.03; Kern County; California,0.6383053076030895,1188,17,10.85119022925252,758.3067054324703,6,30000,34999,48782,8660
06029003103,Census Tract 31.03; Kern County; California,0.6383053076030895,1188,66,42.128150301803906,758.3067054324703,7,35000,39999,48782,8660
06029003103,Census Tract 31.03; Kern County; California,0.6383053076030895,1188,63,40.213234378994635,758.3067054324703,8,40000,44999,48782,8660
06029003103,Census Tract 31.03; Kern County; California,0.6383053076030895,1188,90,57.44747768427805,758.3067054324703,9,45000,49999,48782,8660
06029003103,Census Tract 31.03; Kern County; California,0.6383053076030895,1188,124,79.14985814278309,758.3067054324703,10,50000,59999,48782,8660
06029003103,Census Tract 31.03; Kern County; California,0.6383053076030895,1188,169,107.87359698492212,758.3067054324703,11,60000,74999,48782,8660
06029003103,Census Tract 31.03; Kern County; California,0.6383053076030895,1188,144,91.91596429484488,758.3067054324703,12,75000,99999,48782,8660
06029003103,Census Tract 31.03; Kern County; California,0.6383053076030895,1188,39,24.89390699652049,758.3067054324703,13,100000,124999,48782,8660
06029003103,Census Tract 31.03; Kern County; California,0.6383053076030895,1188,22,14.042716767267969,758.3067054324703,14,125000,149999,48782,8660
06029003103,Census Tract 31.03; Kern County; California,0.6383053076030895,1188,28,17.872548612886504,758.3067054324703,15,150000,199999,48782,8660
06029003103,Census Tract 31.03; Kern County; California,0.6383053076030895,1188,49,31.276960072551383,758.3067054324703,16,200000,NA,48782,8660
06029002816,Census Tract 28.16; Kern County; California,1.000000000000374,1883,76,76.00000000002842,1883.0000000007042,1,0,9999,67254,21315
06029002816,Census Tract 28.16; Kern County; California,1.000000000000374,1883,92,92.0000000000344,1883.0000000007042,2,10000,14999,67254,21315
06029002816,Census Tract 28.16; Kern County; California,1.000000000000374,1883,51,51.00000000001907,1883.0000000007042,3,15000,19999,67254,21315
06029002816,Census Tract 28.16; Kern County; California,1.000000000000374,1883,51,51.00000000001907,1883.0000000007042,4,20000,24999,67254,21315
06029002816,Census Tract 28.16; Kern County; California,1.000000000000374,1883,93,93.00000000003477,1883.0000000007042,5,25000,29999,67254,21315
06029002816,Census Tract 28.16; Kern County; California,1.000000000000374,1883,20,20.00000000000748,1883.0000000007042,6,30000,34999,67254,21315
06029002816,Census Tract 28.16; Kern County; California,1.000000000000374,1883,51,51.00000000001907,1883.0000000007042,7,35000,39999,67254,21315
06029002816,Census Tract 28.16; Kern County; California,1.000000000000374,1883,97,97.00000000003627,1883.0000000007042,8,40000,44999,67254,21315
06029002816,Census Tract 28.16; Kern County; California,1.000000000000374,1883,125,125.00000000004674,1883.0000000007042,9,45000,49999,67254,21315
06029002816,Census Tract 28.16; Kern County; California,1.000000000000374,1883,135,135.00000000005048,1883.0000000007042,10,50000,59999,67254,21315
06029002816,Census Tract 28.16; Kern County; California,1.000000000000374,1883,185,185.00000000006918,1883.0000000007042,11,60000,74999,67254,21315
06029002816,Census Tract 28.16; Kern County; California,1.000000000000374,1883,488,488.00000000018247,1883.0000000007042,12,75000,99999,67254,21315
06029002816,Census Tract 28.16; Kern County; California,1.000000000000374,1883,144,144.00000000005383,1883.0000000007042,13,100000,124999,67254,21315
06029002816,Census Tract 28.16; Kern County; California,1.000000000000374,1883,85,85.00000000003179,1883.0000000007042,14,125000,149999,67254,21315
06029002816,Census Tract 28.16; Kern County; California,1.000000000000374,1883,143,143.00000000005346,1883.0000000007042,15,150000,199999,67254,21315
06029002816,Census Tract 28.16; Kern County; California,1.000000000000374,1883,47,47.00000000001757,1883.0000000007042,16,200000,NA,67254,21315
06029003001,Census Tract 30.01; Kern County; California,0.9999999999998773,1050,23,22.99999999999718,1049.999999999871,1,0,9999,55882,29824
06029003001,Census Tract 30.01; Kern County; California,0.9999999999998773,1050,48,47.99999999999411,1049.999999999871,2,10000,14999,55882,29824
06029003001,Census Tract 30.01; Kern County; California,0.9999999999998773,1050,94,93.999999999988475,1049.999999999871,3,15000,19999,55882,29824
06029003001,Census Tract 30.01; Kern County; California,0.9999999999998773,1050,113,112.99999999998613,1049.999999999871,4,20000,24999,55882,29824
06029003001,Census Tract 30.01; Kern County; California,0.9999999999998773,1050,70,69.99999999999142,1049.999999999871,5,25000,29999,55882,29824
06029003001,Census Tract 30.01; Kern County; California,0.9999999999998773,1050,12,11.999999999998527,1049.999999999871,6,30000,34999,55882,29824
06029003001,Census Tract 30.01; Kern County; California,0.9999999999998773,1050,98,97.99999999998798,1049.999999999871,7,35000,39999,55882,29824
06029003001,Census Tract 30.01; Kern County; California,0.9999999999998773,1050,31,30.9999999999962,1049.999999999871,8,40000,44999,55882,29824
06029003001,Census Tract 30.01; Kern County; California,0.9999999999998773,1050,30,29.99999999999632,1049.999999999871,9,45000,49999,55882,29824
06029003001,Census Tract 30.01; Kern County; California,0.9999999999998773,1050,17,16.999999999997915,1049.999999999871,10,50000,59999,55882,29824
06029003001,Census Tract 30.01; Kern County; California,0.9999999999998773,1050,165,164.99999999997976,1049.999999999871,11,60000,74999,55882,29824
06029003001,Census Tract 30.01; Kern County; California,0.9999999999998773,1050,244,243.99999999997007,1049.999999999871,12,75000,99999,55882,29824
06029003001,Census Tract 30.01; Kern County; California,0.9999999999998773,1050,75,74.9999999999908,1049.999999999871,13,100000,124999,55882,29824
06029003001,Census Tract 30.01; Kern County; California,0.9999999999998773,1050,0,0,1049.999999999871,14,125000,149999,55882,29824
06029003001,Census Tract 30.01; Kern County; California,0.9999999999998773,1050,17,16.999999999997915,1049.999999999871,15,150000,199999,55882,29824
06029003001,Census Tract 30.01; Kern County; California,0.9999999999998773,1050,13,12.999999999998405,1049.999999999871,16,200000,NA,55882,29824
06029000603,Census Tract 6.03; Kern County; California,0.9999080366705374,778,156,155.98565372060384,777.9284525296781,1,0,9999,27745,9957
06029000603,Census Tract 6.03; Kern County; California,0.9999080366705374,778,72,71.99337864027869,777.9284525296781,2,10000,14999,27745,9957
06029000603,Census Tract 6.03; Kern County; California,0.9999080366705374,778,63,62.994206310243854,777.9284525296781,3,15000,19999,27745,9957
06029000603,Census Tract 6.03; Kern County; California,0.9999080366705374,778,45,44.995861650174184,777.9284525296781,4,20000,24999,27745,9957
06029000603,Census Tract 6.03; Kern County; California,0.9999080366705374,778,136,135.9874929871931,777.9284525296781,5,25000,29999,27745,9957
06029000603,Census Tract 6.03; Kern County; California,0.9999080366705374,778,21,20.998068770081286,777.9284525296781,6,30000,34999,27745,9957
06029000603,Census Tract 6.03; Kern County; California,0.9999080366705374,778,11,10.998988403375911,777.9284525296781,7,35000,39999,27745,9957
06029000603,Census Tract 6.03; Kern County; California,0.9999080366705374,778,69,68.99365453026708,777.9284525296781,8,40000,44999,27745,9957
06029000603,Census Tract 6.03; Kern County; California,0.9999080366705374,778,0,0,777.9284525296781,9,45000,49999,27745,9957
06029000603,Census Tract 6.03; Kern County; California,0.9999080366705374,778,33,32.99696521012773,777.9284525296781,10,50000,59999,27745,9957
06029000603,Census Tract 6.03; Kern County; California,0.9999080366705374,778,51,50.99530987019741,777.9284525296781,11,60000,74999,27745,9957
06029000603,Census Tract 6.03; Kern County; California,0.9999080366705374,778,18,17.998344660069673,777.9284525296781,12,75000,99999,27745,9957
06029000603,Census Tract 6.03; Kern County; California,0.9999080366705374,778,34,33.99687324679827,777.9284525296781,13,100000,124999,27745,9957
06029000603,Census Tract 6.03; Kern County; California,0.9999080366705374,778,7,6.999356256693762,777.9284525296781,14,125000,149999,27745,9957
